"","scm","scm_depth","sigma_surf","sig_temp","sst","sss","surf_chl","pyc_depth","set_vel","temp","chl_spd","delta_sigma","factor","warm_ind","strat","sigma_anomaly"
"22",1.09558398553405,23.744745366172,23.806147217721,1.11727443040236,26.5979995727539,36.4529991149902,0.963599979877472,13.4495510857911,-1.78369958102866e-09,26.5979995727539,34.1288493536466,0.450731720595876,"High","Normal","Normal","positive sigma anomaly"
"23",0.819185441479603,48.4087341043947,23.6715021881554,1.13026198963216,26.7549991607666,36.3530006408691,0.18979999423027,105.672573615613,-1.7698631695656e-09,26.7549991607666,26.1948007873292,0.316086691030272,"Low","Normal","Normal","positive sigma anomaly"
"24",1.19484813935163,35.37275867288,24.3739198548233,1.02798400524408,25.0559997558594,36.576000213623,0.949000000953674,99.6723769582085,-1.8079039981738e-09,25.0559997558594,33.5970513486514,1.01850435769816,"High","Normal","Normal","positive sigma anomaly"
"25",1.23232750105957,36.4620872099921,24.0274775297141,1.08717195586995,26.1219997406006,36.5519981384277,0.4307000041008,5.04532998293785,-1.79819596482389e-09,26.1219997406006,20.8012852231552,0.672062032589018,"High","Normal","Normal","positive sigma anomaly"
"26",0.940188957406206,8.54229813817772,24.4919676384784,1.00775893431143,24.681999206543,36.5789985656738,1.19719994068146,82.3338718448392,-1.81046036286787e-09,24.681999206543,56.5407648236396,1.13655214135328,"Low","Normal","Normal","positive sigma anomaly"
"27",0.884938600877877,26.7951660690295,24.4641079794233,1.00208024793988,24.5149993896484,36.4809989929199,0.890600025653839,83.5200322470916,-1.80005077079861e-09,24.5149993896484,24.931412759013,1.10869248229815,"Low","Normal","Normal","positive sigma anomaly"
"28",1.16519589085338,28.0355219453969,24.2024661117464,1.06075968527989,25.6730003356934,36.6069984436035,0.693499982357025,99.3093033863332,-1.8066347557313e-09,25.6730003356934,23.3430369463533,0.847050614621274,"High","Normal","Normal","positive sigma anomaly"
"29",0.849308030121239,33.581072715449,24.272263942014,1.05672055269017,25.6490001678467,36.6889991760254,0.802999973297119,66.6336895702141,-1.81580542903514e-09,25.6490001678467,35.9158128382783,0.916848444888863,"Low","Normal","Normal","positive sigma anomaly"
"30",1.07295531896989,24.8064349674224,24.2453382943752,1.05612058653803,25.6060009002686,36.6399993896484,0.905200004577637,167.455202451398,-1.81027468407616e-09,25.6060009002686,27.7072911891155,0.889922797250073,"High","Normal","Normal","positive sigma anomaly"
"31",2.03207628846607,37.6996575682126,24.0350124413178,1.0846676180624,26.0699996948242,36.5530014038086,0.802999973297119,204.438035579507,-1.79730488890741e-09,26.0699996948242,2.49924772917347,0.679596944192689,"High","Normal","Normal","positive sigma anomaly"
"32",0.863051910916519,18.539465207035,23.9892340084616,1.07602434142903,25.8129997253418,36.5940017700195,0.730000019073486,17.574155798997,-1.78039026571641e-09,25.8129997253418,19.7327628103663,0.633818511336493,"Low","Normal","Normal","positive sigma anomaly"
"33",1.28279732692616,43.1414353418531,22.6223376646644,1.23218919340684,27.875,35.4189987182617,0.102200001478195,16.1001686052814,-1.65819807302982e-09,27.875,6.76519378429653,-0.733077832460687,"High","Normal","Normal","negative sigma anomaly"
"34",1.01488580280826,26.439024948468,23.8454467577053,1.10641665422522,26.382999420166,36.4169998168945,1.02199995517731,130.843089342201,-1.78152454044295e-09,26.382999420166,31.9484795119548,0.490031260580189,"High","Normal","Normal","positive sigma anomaly"
"35",1.33607020823533,21.9390910982719,23.6631154401263,1.12901446434092,26.7159996032715,36.3230018615723,1.24829995632172,29.4746648168603,-1.76725652438956e-09,26.7159996032715,30.2847702673237,0.307699943001147,"High","Normal","Normal","positive sigma anomaly"
"36",0.883208034474483,58.1042542438204,23.3779167637464,1.17332953925618,27.4300003051758,36.2430000305176,0.18979999423027,179.006424045274,-1.75139875381805e-09,27.4300003051758,12.784544763322,0.0225012666212692,"Low","Normal","Normal","positive sigma anomaly"
"37",0.741134278405484,39.0244235676435,24.1747717625453,1.06644233875549,25.7810001373291,36.6189994812012,0.730000019073486,87.0481163478307,-1.80668663930087e-09,25.7810001373291,45.794086471662,0.819356265420218,"Low","Normal","Normal","positive sigma anomaly"
"38",0.957288609540963,8.70532654296158,24.2191730896316,1.0698135626482,25.9099998474121,36.7400016784668,0.905200004577637,99.4937118200535,-1.81793308571148e-09,25.9099998474121,47.6789366096864,0.863757592506452,"Low","Normal","Normal","positive sigma anomaly"
"39",0.659183300610695,97.3047227223823,23.9672295345182,1.11297800184383,26.6749992370605,36.7120018005371,0.558449983596802,199.511619551335,-1.80988656461272e-09,26.6749992370605,16.8135225400735,0.611814037393081,"Low","Normal","Normal","positive sigma anomaly"
"40",1.24131324925108,36.0788791617739,23.7486721209095,1.13997952459781,27.0729999542236,36.5740013122559,0.343100011348724,157.314325703137,-1.79261243721423e-09,27.0729999542236,17.3258789099863,0.393256623784417,"High","Normal","Normal","positive sigma anomaly"
"41",1.37462911467192,53.8122823588787,23.252813922748,1.19422101737826,27.7689990997314,36.1959991455078,0.343100011348724,13.8138362163352,-1.74516184275701e-09,27.7689990997314,10.704515926828,-0.102601574377083,"High","Normal","Normal","negative sigma anomaly"
"42",1.07873057769533,42.666213937286,23.8983288860233,1.08631028413405,25.9610004425049,36.3339996337891,0.562099993228912,89.4276435946687,-1.77357365235905e-09,25.9610004425049,34.6249382509636,0.542913388898135,"High","Normal","Normal","positive sigma anomaly"
"43",1.95675694210556,25.2728804377678,23.8703586103414,1.07581124876986,25.6800003051758,36.1829986572266,0.686200022697449,86.1871256354615,-1.75924960615043e-09,25.6800003051758,15.1301271207433,0.514943113216326,"High","Normal","Normal","positive sigma anomaly"
"44",1.15014275094471,48.2203217025637,23.796066125208,1.12930427449169,26.8729991912842,36.5890007019043,0.525600016117096,95.599856145374,-1.79211982318182e-09,26.8729991912842,42.1936713630349,0.440650628082857,"High","Normal","Normal","positive sigma anomaly"
"45",1.24607557287284,49.2582631301308,24.2820662527331,1.03932668863706,25.2369995117188,36.5299987792969,0.60589998960495,14.4556877346108,-1.80161818877748e-09,25.2369995117188,35.2039781917091,0.926650755607987,"High","Normal","Normal","positive sigma anomaly"
"46",1.34592638064346,40.4824180565925,23.9701126125021,1.09281921692607,26.1949996948242,36.5820007324219,0.700800001621246,17.8418596635781,-1.79231919757893e-09,26.1949996948242,32.8201033466074,0.61469711537702,"High","Normal","Normal","positive sigma anomaly"
"47",1.34881686821418,27.3085894978582,24.3816542253019,1.00858618435136,24.5909996032715,36.3930015563965,0.912500023841858,128.158402977501,-1.79128526662033e-09,24.5909996032715,29.1641798381625,1.02623872817676,"High","Normal","Normal","positive sigma anomaly"
